"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT22","WT22_ATTRIBUTES"
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73417","-73.41694","24.7","2013-04-20","5.1",",,W","6.6",",,W","15.0",",,W","7.2",",,W","  230",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73417","-73.41694","24.7","2013-04-21","4.0",",,W","0.0",",,W","11.1",",,W","2.8",",,W","  340",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73417","-73.41694","24.7","2013-04-22","5.5",",,W","0.0",",,W","11.7",",,W","2.2",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73417","-73.41694","24.7","2013-04-23","6.0",",,W","0.0",",,W","9.4",",,W","4.4",",,W","   20",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73417","-73.41694","24.7","2013-04-24","5.2",",,W","0.0",",,W","15.0",",,W","5.0",",,W","  200",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73417","-73.41694","24.7","2013-04-25","4.0",",,W","0.0","T,,W","17.2",",,W","8.3",",,W","  330",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73417","-73.41694","24.7","2013-04-26","2.1",",,W","0.0",",,W","17.8",",,W","5.0",",,W","  180",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73417","-73.41694","24.7","2013-04-27","3.2",",,W","0.0",",,W","18.3",",,W","6.7",",,W","   20",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73417","-73.41694","24.7","2013-04-28","3.3",",,W","0.0",",,W","17.2",",,W","4.4",",,W","  180",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73417","-73.41694","24.7","2013-04-29","3.7",",,W","0.0",",,W","13.9",",,W","10.6",",,W","  120",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73417","-73.41694","24.7","2013-04-30","3.5",",,W","0.0",",,W","17.2",",,W","8.3",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73417","-73.41694","24.7","2013-05-01","3.1",",,W","0.0",",,W","17.2",",,W","5.6",",,W","  110",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73417","-73.41694","24.7","2013-05-02","2.3",",,W","0.0",",,W","17.8",",,W","5.6",",,W","   90",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73417","-73.41694","24.7","2013-05-03","3.5",",,W","0.0",",,W","15.6",",,W","7.8",",,W","  160",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73417","-73.41694","24.7","2013-05-04","3.4",",,W","0.0",",,W","16.7",",,W","6.1",",,W","  150",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73417","-73.41694","24.7","2013-05-05","3.4",",,W","0.0",",,W","13.9",",,W","5.0",",,W","  140",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73417","-73.41694","24.7","2013-05-06","2.3",",,W","0.0",",,W","17.8",",,W","6.1",",,W","  150",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73417","-73.41694","24.7","2013-05-07","2.8",",,W","0.0",",,W","21.1",",,W","7.8",",,W","  150",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73417","-73.41694","24.7","2013-05-08","3.2",",,W","8.6",",,W","18.3",",,W","11.1",",,W","  120",",,W","    1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73417","-73.41694","24.7","2013-05-09","2.0",",,W","23.4",",,W","18.3",",,W","11.1",",,W","  200",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73417","-73.41694","24.7","2013-05-10","2.7",",,W","0.0",",,W","23.9",",,W","10.6",",,W","  200",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73417","-73.41694","24.7","2013-05-11","4.3",",,W","18.5",",,W","18.9",",,W","14.4",",,W","  210",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73417","-73.41694","24.7","2013-05-12","4.9",",,W","0.3",",,W","21.1",",,W","10.6",",,W","  270",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73417","-73.41694","24.7","2013-05-13","4.2",",,W","0.0",",,W","14.4",",,W","6.7",",,W","  260",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73417","-73.41694","24.7","2013-05-14","3.4",",,W","0.0",",,W","15.6",",,W","5.0",",,W","  210",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73417","-73.41694","24.7","2013-05-15","4.3",",,W","0.3",",,W","16.7",",,W","6.1",",,W","  180",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73417","-73.41694","24.7","2013-05-16","2.3",",,W","0.0",",,W","23.3",",,W","12.2",",,W","  220",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73417","-73.41694","24.7","2013-05-17","3.5",",,W","0.0",",,W","22.2",",,W","12.8",",,W","  360",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73417","-73.41694","24.7","2013-05-18","2.7",",,W","0.8",",,W","18.9",",,W","10.6",",,W","  210",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73417","-73.41694","24.7","2013-05-19","4.1",",,W","11.7",",,W","13.9",",,W","12.8",",,W","  140",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73417","-73.41694","24.7","2013-05-20","2.4",",,W","0.0",",,W","23.9",",,W","13.9",",,W","  220",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73417","-73.41694","24.7","2013-05-21","3.1",",,W","0.0",",,W","25.6",",,W","15.6",",,W","  200",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73417","-73.41694","24.7","2013-05-22","3.1",",,W","0.0",",,W","24.4",",,W","13.9",",,W","  210",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73417","-73.41694","24.7","2013-05-23","6.9",",,W","9.7",",,W","22.2",",,W","16.7",",,W","  200",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73417","-73.41694","24.7","2013-05-24","4.3",",,W","4.3",",,W","20.6",",,W","8.3",",,W","  360",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73417","-73.41694","24.7","2013-05-25","6.0",",,W","12.7",",,W","12.2",",,W","6.7",",,W","  300",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73417","-73.41694","24.7","2013-05-26","4.9",",,W","0.0",",,W","19.4",",,W","8.3",",,W","  330",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73417","-73.41694","24.7","2013-05-27","3.4",",,W","0.0",",,W","20.6",",,W","6.7",",,W","  220",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73417","-73.41694","24.7","2013-05-28","2.0",",,W","10.7",",,W","20.6",",,W","10.0",",,W","  210",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73417","-73.41694","24.7","2013-05-29","2.2",",,W","0.0",",,W","24.4",",,W","13.3",",,W","  210",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73417","-73.41694","24.7","2013-05-30","3.1",",,W","0.0",",,W","31.1",",,W","17.2",",,W","  220",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73417","-73.41694","24.7","2013-05-31","3.0",",,W","0.0",",,W","30.6",",,W","18.9",",,W","  220",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73417","-73.41694","24.7","2013-06-01","4.8",",,W","0.0",",,W","26.7",",,W","17.8",",,W","  230",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73417","-73.41694","24.7","2013-06-02","5.1",",,W","0.0",",,W","24.4",",,W","17.2",",,W","  210",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73417","-73.41694","24.7","2013-06-03","3.5",",,W","10.2",",,W","22.8",",,W","17.2",",,W","  200",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73417","-73.41694","24.7","2013-06-04","3.7",",,W","0.0",",,W","23.3",",,W","13.3",",,W","  360",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73417","-73.41694","24.7","2013-06-05","3.2",",,W","0.0",",,W","21.7",",,W","11.7",",,W","  160",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73417","-73.41694","24.7","2013-06-06","3.8",",,W","0.0",",,W","21.1",",,W","13.3",",,W","  130",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73417","-73.41694","24.7","2013-06-07","4.7",",,W","96.0",",,W","17.2",",,W","14.4",",,W","   20",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73417","-73.41694","24.7","2013-06-08","3.8",",,W","2.8",",,W","24.4",",,W","13.3",",,W","   20",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73417","-73.41694","24.7","2013-06-09","2.5",",,W","0.0",",,W","25.6",",,W","15.6",",,W","  180",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73417","-73.41694","24.7","2013-06-10","3.5",",,W","39.9",",,W","22.2",",,W","16.7",",,W","  130",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73417","-73.41694","24.7","2013-06-11","5.1",",,W","2.8",",,W","26.1",",,W","18.3",",,W","  260",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73417","-73.41694","24.7","2013-06-12","4.5",",,W","0.0",",,W","23.9",",,W","16.1",",,W","  350",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73417","-73.41694","24.7","2013-06-13","5.1",",,W","20.3",",,W","18.9",",,W","12.8",",,W","  130",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73417","-73.41694","24.7","2013-06-14","4.7",",,W","3.0",",,W","21.7",",,W","11.7",",,W","   20",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73417","-73.41694","24.7","2013-06-15","2.6",",,W","0.0",",,W","26.7",",,W","15.0",",,W","  340",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73417","-73.41694","24.7","2013-06-16","3.3",",,W","0.0",",,W","26.1",",,W","15.0",",,W","  260",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73417","-73.41694","24.7","2013-06-17","3.3",",,W","0.0",",,W","28.3",",,W","18.9",",,W","  220",",,W",,,,,"    1",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73417","-73.41694","24.7","2013-06-18","2.5",",,W","3.6",",,W","26.1",",,W","16.7",",,W","  190",",,W","    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73417","-73.41694","24.7","2013-06-19","3.8",",,W","0.0",",,W","23.9",",,W","14.4",",,W","   20",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73417","-73.41694","24.7","2013-06-20","3.6",",,W","0.0",",,W","23.3",",,W","13.3",",,W","  210",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73417","-73.41694","24.7","2013-06-21","3.8",",,W","0.0",",,W","25.0",",,W","15.6",",,W","  210",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73417","-73.41694","24.7","2013-06-22","3.3",",,W","0.0",",,W","26.1",",,W","16.1",",,W","  180",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73417","-73.41694","24.7","2013-06-23","4.1",",,W","0.5",",,W","27.2",",,W","17.8",",,W","  200",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73417","-73.41694","24.7","2013-06-24","3.2",",,W","0.0","T,,W","32.2",",,W","21.7",",,W","  230",",,W","    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73417","-73.41694","24.7","2013-06-25","3.9",",,W","0.0",",,W","31.7",",,W","21.1",",,W","  270",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73417","-73.41694","24.7","2013-06-26","3.9",",,W","0.0","T,,W","30.0",",,W","22.2",",,W","  230",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73417","-73.41694","24.7","2013-06-27","3.8",",,W","0.0","T,,W","28.3",",,W","22.2",",,W","  200",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73417","-73.41694","24.7","2013-06-28","5.7",",,W","0.0","T,,W","27.2",",,W","21.7",",,W","  210",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73417","-73.41694","24.7","2013-06-29","4.3",",,W","0.3",",,W","26.1",",,W","20.6",",,W","  200",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73417","-73.41694","24.7","2013-06-30","4.0",",,W","0.3",",,W","25.6",",,W","20.0",",,W","  160",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73417","-73.41694","24.7","2013-07-01","4.9",",,W","14.2",",,W","26.1",",,W","21.7",",,W","  200",",,W","    1",",,W","    1",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73417","-73.41694","24.7","2013-07-02","5.1",",,W","1.5",",,W","26.1",",,W","21.1",",,W","  240",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73417","-73.41694","24.7","2013-07-03","3.9",",,W","0.5",",,W","27.8",",,W","20.6",",,W","  210",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73417","-73.41694","24.7","2013-07-04","4.4",",,W","0.0",",,W","28.9",",,W","21.7",",,W","  220",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73417","-73.41694","24.7","2013-07-05","4.2",",,W","0.0",",,W","30.0",",,W","21.7",",,W","  210",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73417","-73.41694","24.7","2013-07-06","3.8",",,W","0.0",",,W","32.8",",,W","22.8",",,W","  220",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73417","-73.41694","24.7","2013-07-07","3.8",",,W","0.0",",,W","30.6",",,W","25.6",",,W","  200",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73417","-73.41694","24.7","2013-07-08","4.1",",,W","0.0",",,W","30.0",",,W","23.3",",,W","  220",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73417","-73.41694","24.7","2013-07-09","3.5",",,W","0.0",",,W","29.4",",,W","21.7",",,W","  200",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73417","-73.41694","24.7","2013-07-10","4.2",",,W","0.3",",,W","30.0",",,W","22.2",",,W","  220",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73417","-73.41694","24.7","2013-07-11","2.7",",,W","0.0","T,,W","28.9",",,W","22.8",",,W","  210",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73417","-73.41694","24.7","2013-07-12","4.2",",,W","0.0","T,,W","24.4",",,W","20.0",",,W","   40",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73417","-73.41694","24.7","2013-07-13","2.9",",,W",,,"26.7",",,W","20.6",",,W","   90",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73417","-73.41694","24.7","2013-07-14","3.1",",,W",,,"31.7",",,W","22.2",",,W","  220",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73417","-73.41694","24.7","2013-07-15","2.6",",,W","0.0",",,W","34.4",",,W","25.0",",,W","   10",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73417","-73.41694","24.7","2013-07-16","3.5",",,W","0.0",",,W","34.4",",,W","25.0",",,W","  360",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73417","-73.41694","24.7","2013-07-17","3.0",",,W","0.0",",,W","33.9",",,W","25.0",",,W","  160",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73417","-73.41694","24.7","2013-07-18","2.7",",,W","0.0",",,W","36.1",",,W","25.6",",,W","  220",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73417","-73.41694","24.7","2013-07-19","5.2",",,W","0.0",",,W","34.4",",,W","26.1",",,W","  210",",,W","    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73417","-73.41694","24.7","2013-07-20","4.3",",,W","0.0",",,W","34.4",",,W","25.6",",,W","  230",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73417","-73.41694","24.7","2013-07-21","2.4",",,W","0.0",",,W","30.0",",,W","22.8",",,W","  160",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73417","-73.41694","24.7","2013-07-22","2.9",",,W","1.0",",,W","29.4",",,W","22.2",",,W","  120",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73417","-73.41694","24.7","2013-07-23","3.6",",,W","8.6",",,W","30.0",",,W","22.8",",,W","  190",",,W","    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73417","-73.41694","24.7","2013-07-24","3.3",",,W","0.0",",,W","29.4",",,W","20.0",",,W","   10",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73417","-73.41694","24.7","2013-07-25","5.2",",,W","1.5",",,W","20.0",",,W","16.1",",,W","   40",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73417","-73.41694","24.7","2013-07-26","3.8",",,W","0.3",",,W","26.1",",,W","16.1",",,W","   20",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73417","-73.41694","24.7","2013-07-27","3.4",",,W","0.0",",,W","27.2",",,W","18.3",",,W","  160",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73417","-73.41694","24.7","2013-07-28","3.3",",,W","0.5",",,W","26.1",",,W","18.3",",,W","  160",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73417","-73.41694","24.7","2013-07-29","2.5",",,W","0.8",",,W","28.9",",,W","21.1",",,W","  230",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73417","-73.41694","24.7","2013-07-30","2.3",",,W","0.0",",,W","27.8",",,W","18.3",",,W","  330",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73417","-73.41694","24.7","2013-07-31","2.7",",,W","0.0",",,W","27.8",",,W","18.3",",,W","  210",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","40.73417","-73.41694","24.7","2013-08-01","3.8",",,W","8.4",",,W","24.4",",,W","18.9",",,W","  180",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
